target,model_name,family,status,cv_mae,cv_rmse,cv_r2,cv_pearson,cv_spearman,train_mae,train_rmse,train_r2,top_decile_actual_mean,overall_actual_mean,top_decile_lift,params_json,rows_used,notes
bpm,elastic_alpha_0.3_l1_0.65,elastic_net,ok,2.6357208758634787,4.333474081860623,0.1598508046585576,0.39987592132275884,0.5367629200725033,2.5199891162428147,4.159140516546591,0.22608868661679848,3.731372549019608,0.151593625498008,3.5797789235215998,"{""alpha"": 0.3, ""l1_ratio"": 0.65}",502,
bpm,elastic_alpha_0.3_l1_0.35,elastic_net,ok,2.6430434744174547,4.31930099198803,0.16533741306355543,0.4067827023195244,0.5353523325418565,2.512526893594117,4.121441764584927,0.24005468086203408,3.950980392156863,0.151593625498008,3.7993867666588548,"{""alpha"": 0.3, ""l1_ratio"": 0.35}",502,
bpm,elastic_alpha_0.3_l1_0.15,elastic_net,ok,2.65545007580109,4.315199259257797,0.16692189967418947,0.4094814348042815,0.5305091683133436,2.5073025445488604,4.09412174318902,0.2500962689231617,4.125490196078432,0.151593625498008,3.9738965705804237,"{""alpha"": 0.3, ""l1_ratio"": 0.15}",502,
bpm,rf_depth_6_leaf_6,random_forest,ok,2.6666807775418406,4.3796872250969425,0.14183617776871826,0.37983335139712116,0.5214972789463431,2.0674910914529177,3.5305153676222862,0.44235190699182425,3.3019607843137244,0.151593625498008,3.1503671588157163,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 6, ""n_estimators"": 250}",502,
bpm,elastic_alpha_0.3_l1_0.05,elastic_net,ok,2.668265620574814,4.323262121709653,0.1638058120896212,0.40666302688646433,0.5249100289658472,2.499317609192766,4.074020801071249,0.2574418089571575,4.213725490196079,0.151593625498008,4.06213186469807,"{""alpha"": 0.3, ""l1_ratio"": 0.05}",502,
bpm,rf_depth_None_leaf_6,random_forest,ok,2.670222649079568,4.374420601824087,0.14389884018070698,0.3838103454549628,0.5214192054712617,1.779859736036086,3.29959386314508,0.512914744482322,3.245098039215686,0.151593625498008,3.0935044137176777,"{""max_depth"": null, ""max_features"": 0.75, ""min_samples_leaf"": 6, ""n_estimators"": 250}",502,
bpm,rf_depth_4_leaf_6,random_forest,ok,2.670608498723676,4.403925531235292,0.1323112990132046,0.3647454989819566,0.5112623017127279,2.326798767590175,3.8187328090700445,0.34758707853393866,3.2352941176470584,0.151593625498008,3.0837004921490503,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 6, ""n_estimators"": 250}",502,
bpm,rf_depth_6_leaf_10,random_forest,ok,2.6708485637192068,4.37676552369086,0.14298076276047333,0.38025544136357314,0.5163663432881106,2.1563493557040396,3.6953452642947697,0.3890663418534105,3.1039215686274506,0.151593625498008,2.9523279431294425,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 10, ""n_estimators"": 250}",502,
bpm,rf_depth_4_leaf_10,random_forest,ok,2.671012531547396,4.382443612296644,0.1407556548894069,0.37556672210451925,0.5144176843714838,2.3382749705271357,3.8855854354918367,0.32454420178562715,3.172549019607843,0.151593625498008,3.020955394109835,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 10, ""n_estimators"": 250}",502,
bpm,rf_depth_None_leaf_10,random_forest,ok,2.67465635910549,4.37500548515851,0.14366989430606125,0.3817797780305529,0.5167120769210801,2.0499534861439117,3.606726808800568,0.41801672399279044,3.125490196078431,0.151593625498008,2.973896570580423,"{""max_depth"": null, ""max_features"": 0.75, ""min_samples_leaf"": 10, ""n_estimators"": 250}",502,
bpm,ridge_alpha_300,ridge,ok,2.6755242941030457,4.31547056697344,0.16681714084011567,0.41041676350170553,0.5249275788964548,2.532837085186018,4.111830911688571,0.2435948045648907,4.062745098039216,0.151593625498008,3.911151472541208,"{""alpha"": 300}",502,
bpm,ridge_alpha_100,ridge,ok,2.6779810214095305,4.329309751317392,0.16146474203954686,0.40519046270969605,0.5230411036528729,2.4797854594153317,4.035181427732657,0.27153256688715466,4.060784313725491,0.151593625498008,3.9091906882274827,"{""alpha"": 100}",502,
bpm,elastic_alpha_0.1_l1_0.65,elastic_net,ok,2.678860568192425,4.352852267818022,0.1523201406719873,0.39962234569823285,0.527135929353829,2.4871330144034443,4.067362492299741,0.25986700103988514,4.098039215686274,0.151593625498008,3.946445590188266,"{""alpha"": 0.1, ""l1_ratio"": 0.65}",502,
bpm,elastic_alpha_1.0_l1_0.05,elastic_net,ok,2.6873261949971514,4.325680466570016,0.16287005041240932,0.4106093936465335,0.5279555585454486,2.598215120255958,4.187782127812482,0.21539302034244545,4.0431372549019615,0.151593625498008,3.8915436294039534,"{""alpha"": 1.0, ""l1_ratio"": 0.05}",502,
bpm,rf_depth_6_leaf_3,random_forest,ok,2.6911005496471416,4.40817944929319,0.1306342228307139,0.3675570922668109,0.5136969514104502,2.0149217130258927,3.2883142553648494,0.5162392383850822,3.1235294117647054,0.151593625498008,2.9719357862666973,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 3, ""n_estimators"": 250}",502,
