target,source_level,rows,mae,median_abs_error,mean_error,actual_mean,prediction_mean
bpm,D1,465,2.8470992696124404,2.16089506913566,-0.0518922497396095,0.25569892473118283,0.20380667499157332
bpm,D2,37,2.5650414521036486,2.2048603689930086,0.25686195389059124,-1.156756756756757,-0.8998948028661655
bpm_percentile,D2,37,23.179493535592236,23.93766251595487,4.017944084502658,41.09238720792506,45.110331292427716
bpm_percentile,D1,465,21.12726933788534,18.96456079048532,0.38147074900320294,50.816304673778006,51.19777542278121
bpr,D1,353,1.5007213090954645,1.2508973929875122,-0.031197167972749778,1.2618980169971672,1.2307008490244173
bpr,D2,26,1.2113378293090127,0.8152060593050837,0.31297964067835804,0.6488461538461539,0.9618257945245119
porpag,D1,450,0.935137205269155,0.8317957790704109,0.014976048515731684,1.2734448275799999,1.2884208760957319
porpag,D2,36,0.8800700841056066,0.7070412510031812,-0.004621205277187377,0.9526669777777779,0.9480457725005904
