target_conference,player_name,source_school,source_conference,source_level,destination_school,first_big_west_season,target,actual,cv_prediction,cv_error,best_model,player_slug,source_season,source_stat_source,position,height_in,weight_lbs,source_games,source_mpg,source_minutes_share,source_ppg,source_rpg,source_apg,source_pts_per_40,source_reb_per_40,source_ast_per_40,source_conf_power,destination_conf_power,conf_power_delta,outcome_tier,source_url,outcome_url,abs_error,under_predicted,over_predicted
Big West,Isaac Johnson,Utah State,Mountain West,D1,Hawaii,2025-26,bpr,4.98,0.7223695790011161,-4.2576304209988844,histgb_lr_0.03_leaves_4_l2_1.0,isaac-johnson,2024-25,target_conference_common_box,C,84.0,240.0,30,8.7,0.2174999999999999,3.7,1.7,0.3,17.011494252873565,7.816091954022989,1.3793103448275863,37.82,29.37,-8.45,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/utah-state/men/2025.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2026.html,4.2576304209988844,True,False
Big West,Derin Saran,Stanford,ACC,D1,UC Irvine,2025-26,bpr,0.79,0.6292358695917614,-0.1607641304082386,histgb_lr_0.03_leaves_4_l2_1.0,derin-saran,2024-25,target_conference_common_box,G,77.0,190.0,5,4.0,0.1,0.6,0.6,0.2,6.0,6.0,2.0,40.65,29.37,-11.279999999999998,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/derin-saran-1.html,https://www.sports-reference.com/cbb/schools/california-irvine/men/2026.html,0.1607641304082386,True,False
Big West,Leo Beath,Lynn,SSC,D2,UC San Diego,2025-26,bpr,0.97,1.3734636641910407,0.4034636641910407,histgb_lr_0.03_leaves_4_l2_1.0,leo-beath,2024-25,target_conference_common_box,F,80.0,215.0,30,30.333333333333332,0.7583333333333333,17.833333333333332,9.566666666666666,3.033333333333333,23.516483516483515,12.615384615384617,4.0,14.22,29.37,15.15,Target-conference starter/plus rotation,https://lynnfightingknights.com/sports/mens-basketball/stats/2024-25,https://www.sports-reference.com/cbb/players/leo-beath-1.html,0.4034636641910407,False,True
Big West,Hunter Erickson,Utah,Big XII,D1,Hawaii,2025-26,bpr,1.54,1.142447771418557,-0.397552228581443,histgb_lr_0.03_leaves_4_l2_1.0,hunter-erickson,2024-25,target_conference_common_box,G,75.0,191.0,33,17.8,0.445,3.8,1.6,1.5,8.539325842696629,3.595505617977528,3.3707865168539324,45.35,29.37,-15.98,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/utah/men/2025.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2026.html,0.397552228581443,True,False
Big West,Josiah Davis,Niagara,MAAC,D1,Cal State Northridge,2025-26,bpr,0.53,-0.4986260388641581,-1.0286260388641582,histgb_lr_0.03_leaves_4_l2_1.0,josiah-davis,2024-25,target_conference_common_box,G,75.0,190.0,22,27.8,0.6950000000000001,9.4,3.5,3.1,13.525179856115107,5.0359712230215825,4.460431654676259,25.17,29.37,4.199999999999999,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/niagara/men/2025.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2026.html,1.0286260388641582,True,False
Big West,Gytis Nemeikša,Xavier,Big East,D1,Hawaii,2024-25,bpr,2.47,0.3635560688383814,-2.1064439311616185,histgb_lr_0.03_leaves_4_l2_1.0,gytis-nemeika,2023-24,target_conference_common_box,F,79.0,203.0,34,18.5,0.4625,5.2,4.2,0.9,11.243243243243244,9.08108108108108,1.945945945945946,43.06,30.41,-12.650000000000002,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/xavier/men/2024.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2025.html,2.1064439311616185,True,False
Big West,Kenny Pohto,Wichita State,American,D1,UC Santa Barbara,2024-25,bpr,2.18,1.3223327890741687,-0.8576672109258314,histgb_lr_0.03_leaves_4_l2_1.0,kenny-pohto,2023-24,target_conference_common_box,F,83.0,235.0,34,22.4,0.5599999999999999,8.8,5.9,1.2,15.714285714285715,10.535714285714286,2.142857142857143,35.59,30.41,-5.180000000000003,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/wichita-state/men/2024.html,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2025.html,0.8576672109258314,True,False
Big West,Tanner Christensen,Utah Tech,WAC,D1,Hawaii,2024-25,bpr,3.2,0.9230141477196696,-2.2769858522803306,histgb_lr_0.03_leaves_4_l2_1.0,tanner-christensen,2023-24,target_conference_common_box,F,82.0,260.0,31,30.3,0.7575000000000001,11.5,6.8,2.0,15.18151815181518,8.976897689768977,2.64026402640264,31.41,30.41,-1.0,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/dixie-state/men/2024.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2025.html,2.2769858522803306,True,False
Big West,Jefferson De La Cruz Monegro,Valparaiso,Missouri Valley,D1,Cal State Fullerton,2025-26,bpr,1.56,0.6854551146339369,-0.8745448853660631,histgb_lr_0.03_leaves_4_l2_1.0,jefferson-monegro,2024-25,target_conference_common_box,G,75.0,185.0,34,29.0,0.725,10.1,2.8,1.6,13.93103448275862,3.8620689655172415,2.206896551724138,34.04,29.37,-4.669999999999998,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/valparaiso/men/2025.html,https://www.sports-reference.com/cbb/schools/cal-state-fullerton/men/2026.html,0.8745448853660631,True,False
Big West,T.J. Wainwright,Robert Morris,Horizon,D1,Long Beach State,2024-25,bpr,-0.25,-0.2244519607365394,0.0255480392634605,histgb_lr_0.03_leaves_4_l2_1.0,tj-wainwright,2023-24,target_conference_common_box,G,75.0,180.0,27,22.6,0.5650000000000001,10.0,2.1,1.4,17.699115044247787,3.716814159292035,2.47787610619469,27.17,30.41,3.2399999999999984,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/robert-morris/men/2024.html,https://www.sports-reference.com/cbb/schools/long-beach-state/men/2025.html,0.0255480392634605,False,True
Big West,Marcus Wilson,Washington State,West Coast,D1,UC Davis,2025-26,bpr,1.54,0.6147871851425925,-0.9252128148574076,histgb_lr_0.03_leaves_4_l2_1.0,marcus-wilson,2024-25,target_conference_common_box,G,75.0,180.0,4,7.5,0.1875,1.5,0.8,0.5,8.0,4.266666666666667,2.6666666666666665,36.22,29.37,-6.849999999999998,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/washington-state/men/2025.html,https://www.sports-reference.com/cbb/schools/california-davis/men/2026.html,0.9252128148574076,True,False
Big West,Nordin Kapić,Lynn,SSC,D2,UC San Diego,2024-25,bpr,2.21,1.175814816073434,-1.034185183926566,histgb_lr_0.03_leaves_4_l2_1.0,nordin-kapi,2023-24,target_conference_common_box,F,80.0,240.0,27,31.40740740740741,0.7851851851851852,19.25925925925926,9.185185185185183,2.111111111111111,24.528301886792455,11.698113207547168,2.688679245283019,16.53,30.41,13.88,Target-conference starter/plus rotation,https://lynnfightingknights.com/sports/mens-basketball/stats/2023-24,https://www.sports-reference.com/cbb/players/nordin-kapic-1.html,1.034185183926566,True,False
Big West,Kamaka Hepa,Texas,Big XII,D1,Hawaii,2021-22,bpr,1.74,0.2853592794284133,-1.4546407205715868,histgb_lr_0.03_leaves_4_l2_1.0,kamaka-hepa,2020-21,target_conference_common_box,F,82.0,215.0,9,6.4,0.16,2.9,1.0,0.1,18.125,6.25,0.625,41.8,28.77,-13.029999999999998,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/texas/men/2021.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2022.html,1.4546407205715868,True,False
