url,status,cache_file
https://www.sports-reference.com/cbb/players/tj-wainwright-1.html,cached,data/cache/sports_reference_roster_diff_profiles/tj-wainwright-1.html
https://www.sports-reference.com/cbb/players/josh-ogarro-1.html,cached,data/cache/sports_reference_roster_diff_profiles/josh-ogarro-1.html
https://www.sports-reference.com/cbb/players/ron-jessamy-1.html,cached,data/cache/sports_reference_roster_diff_profiles/ron-jessamy-1.html
https://www.sports-reference.com/cbb/players/bj-kolly-1.html,cached,data/cache/sports_reference_roster_diff_profiles/bj-kolly-1.html
https://www.sports-reference.com/cbb/players/benjamin-griscti-1.html,cached,data/cache/sports_reference_roster_diff_profiles/benjamin-griscti-1.html
https://www.sports-reference.com/cbb/players/john-squarejr-1.html,cached,data/cache/sports_reference_roster_diff_profiles/john-squarejr-1.html
https://www.sports-reference.com/cbb/players/aleksander-szymczyk-1.html,cached,data/cache/sports_reference_roster_diff_profiles/aleksander-szymczyk-1.html
