url,status,cache_file
https://www.sports-reference.com/cbb/players/akira-jacobs-1.html,fetched,data/cache/sports_reference_roster_diff_profiles/akira-jacobs-1.html
https://www.sports-reference.com/cbb/players/francis-nwaokorie-1.html,fetched,data/cache/sports_reference_roster_diff_profiles/francis-nwaokorie-1.html
https://www.sports-reference.com/cbb/players/jack-whitbourn-1.html,fetched,data/cache/sports_reference_roster_diff_profiles/jack-whitbourn-1.html
https://www.sports-reference.com/cbb/players/jac-mani-1.html,fetched,data/cache/sports_reference_roster_diff_profiles/jac-mani-1.html
