target_conference,player_name,player_key,source_school,source_conference,source_level,destination_school,first_target_season,source_season,position,height,weight,source_games,source_mpg,source_minutes_share,source_ppg,source_rpg,source_apg,source_spg,source_bpg,source_topg,source_fg_pct,source_fg3_pct,source_ft_pct,source_efg_pct,source_pts_per_40,source_reb_per_40,source_ast_per_40,source_stl_per_40,source_blk_per_40,source_tov_per_40,target_games,target_games_started,target_mpg,target_minutes,target_minutes_share,target_ppg,target_rpg,target_apg,target_spg,target_bpg,target_topg,target_ts_pct,target_per,target_usg_pct,target_ws,target_ws_per_40,target_bpm,source_url,outcome_url
Missouri Valley,Cam Manyawu,cam manyawu,Wyoming,MWC,D1,Drake,2024-25,2023-24,F,6-9,228,32,22.5,0.5625,7.5,6.7,0.9,1.0,0.5,1.3,0.607,0.0,0.576,0.607,13.333333333333334,11.911111111111111,1.6,1.7777777777777777,0.8888888888888888,2.311111111111111,35,35,18.8,658.0,0.47000000000000003,7.1,5.3,0.9,1.3,0.7,1.1,0.5831143232588698,23.5,22.3,3.3,0.202,3.8,https://www.sports-reference.com/cbb/players/cam-manyawu-1.html,https://www.sports-reference.com/cbb/players/cam-manyawu-1.html
Missouri Valley,Kael Combs,kael combs,Wyoming,MWC,D1,Drake,2024-25,2023-24,G,6-4,190,27,10.5,0.2625,2.7,1.0,0.7,0.5,0.2,0.6,0.481,0.333,0.6,0.529,10.285714285714286,3.8095238095238093,2.6666666666666665,1.9047619047619047,0.7619047619047619,2.2857142857142856,31,0,12.9,399.90000000000003,0.3225,3.8,2.0,0.9,0.4,0.1,0.9,0.5688622754491018,14.1,18.7,1.3,0.125,0.4,https://www.sports-reference.com/cbb/players/kael-combs-1.html,https://www.sports-reference.com/cbb/players/kael-combs-1.html
Missouri Valley,Braden Appelhans,braden appelhans,New Mexico,MWC,D1,Drake,2025-26,2024-25,G,6-7,185,31,9.9,0.2475,3.3,0.7,0.5,0.3,0.2,0.2,0.405,0.438,0.769,0.582,13.333333333333332,2.8282828282828283,2.0202020202020203,1.2121212121212122,0.8080808080808081,0.8080808080808081,27,0,13.6,367.2,0.33999999999999997,5.3,1.4,0.5,0.3,0.1,0.4,0.5652730375426621,12.7,19.6,0.7,0.08,-2.1,https://www.sports-reference.com/cbb/players/braden-appelhans-1.html,https://www.sports-reference.com/cbb/players/braden-appelhans-1.html
Missouri Valley,Tayshawn Comer,tayshawn comer,Eastern Kentucky,A-Sun,D1,Evansville,2024-25,2023-24,G,6-1,190,31,25.5,0.6375,7.8,2.5,3.0,0.8,0.1,1.8,0.389,0.365,0.635,0.459,12.235294117647058,3.9215686274509802,4.705882352941177,1.2549019607843137,0.1568627450980392,2.823529411764706,32,32,36.0,1152.0,0.9,16.2,3.7,4.1,1.2,0.2,3.3,0.5138289774168993,13.9,28.7,1.7,0.057,-2.4,https://www.sports-reference.com/cbb/players/tayshawn-comer-1.html,https://www.sports-reference.com/cbb/players/tayshawn-comer-1.html
Missouri Valley,Dez White,dez white,Austin Peay,A-Sun,D1,Missouri State,2024-25,2023-24,G,6-2,176,35,32.1,0.8025,7.9,3.1,1.0,1.0,0.1,0.6,0.366,0.333,0.85,0.494,9.84423676012461,3.8629283489096573,1.2461059190031152,1.2461059190031152,0.12461059190031153,0.7476635514018691,31,31,34.3,1063.3,0.8574999999999999,14.0,2.8,2.5,1.0,0.3,1.5,0.5399568034557235,14.7,22.8,2.9,0.108,1.0,https://www.sports-reference.com/cbb/players/dez-white-1.html,https://www.sports-reference.com/cbb/players/dez-white-1.html
Missouri Valley,Alden Applewhite,alden applewhite,Portland,WCC,D1,Murray State,2023-24,2022-23,F,6-7,200,32,17.5,0.4375,7.7,2.9,1.2,0.7,0.1,1.4,0.448,0.311,0.709,0.51,17.6,6.628571428571429,2.742857142857143,1.6,0.22857142857142856,3.2,20,0,18.7,374.0,0.46749999999999997,5.2,2.6,1.0,0.8,0.0,0.3,0.44889502762430944,11.6,17.6,0.8,0.081,-0.2,https://www.sports-reference.com/cbb/players/alden-applewhite-1.html,https://www.sports-reference.com/cbb/players/alden-applewhite-1.html
Missouri Valley,Dylan Anderson,dylan anderson,Boise State,MWC,D1,Murray State,2025-26,2024-25,F,7-0,240,24,10.1,0.2525,3.5,1.7,0.8,0.2,0.1,0.7,0.538,0.385,0.667,0.577,13.861386138613861,6.732673267326733,3.1683168316831685,0.7920792079207921,0.39603960396039606,2.7722772277227725,31,2,7.0,217.0,0.175,1.5,1.7,0.4,0.1,0.3,0.5,0.45955882352941174,7.7,14.8,0.2,0.032,-4.3,https://www.sports-reference.com/cbb/players/dylan-anderson-1.html,https://www.sports-reference.com/cbb/players/dylan-anderson-1.html
Missouri Valley,Javon Jackson,javon jackson,Illinois–Chicago,MVC,D1,Murray State,2025-26,2024-25,G,6-3,190,31,25.5,0.6375,11.6,1.9,2.7,1.5,0.1,2.2,0.382,0.306,0.816,0.449,18.19607843137255,2.980392156862745,4.235294117647059,2.3529411764705883,0.1568627450980392,3.450980392156863,33,33,25.6,844.8000000000001,0.64,16.5,2.3,2.9,1.2,0.1,2.4,0.5519132994380519,18.7,32.6,2.4,0.116,0.7,https://www.sports-reference.com/cbb/players/javon-jackson-1.html,https://www.sports-reference.com/cbb/players/javon-jackson-1.html
Missouri Valley,Jefferson De La Cruz Monegro,jefferson de la cruz monegro,Western Michigan,MAC,D1,Valparaiso,2024-25,2023-24,G,6-3,205,32,31.2,0.78,8.8,3.4,3.1,0.7,0.2,1.9,0.416,0.32,0.75,0.472,11.282051282051283,4.3589743589743595,3.9743589743589745,0.8974358974358975,0.25641025641025644,2.435897435897436,34,32,29.0,986.0,0.725,10.1,2.8,1.6,0.9,0.3,1.5,0.5144661776691117,12.0,20.1,1.9,0.075,-2.1,https://www.sports-reference.com/cbb/players/jefferson-de-la-cruz-monegro-1.html,https://www.sports-reference.com/cbb/players/jefferson-de-la-cruz-monegro-1.html
