Player Name,Team,Conference,Position,Height,Year,Season,first_d1_season,d1_school,GP,MIN,MPG,FGM,FGA,FG%,3PTM,3PTA,3PT%,FTM,FTA,FT%,PTS,PPG,ORB,DRB,TOT RB,RPG,PF,AST,TO,STL,BLK,APG,SPG,DRBPG,ORBPG,BPG,TOPG,eFG,three_share,AST_TOV,FTR,TS_pct,usg,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,source_url
Tredyn Christensen,Chaminade,PacWest,,,,2021-22,2022-23,BYU,26,585,22.5,64,133,0.481,4,18,0.222,13,25,0.52,145,5.576923076923077,44,66,110,4.230769230769231,42,60,54,22,9,2.3076923076923075,0.8461538461538461,2.5384615384615383,1.6923076923076923,0.34615384615384615,2.076923076923077,0.49624060150375937,0.13533834586466165,1.1111111111111112,0.18796992481203006,0.5034722222222222,0.3384615384615385,9.914529914529915,7.521367521367521,4.102564102564102,1.5042735042735043,0.6153846153846154,3.6923076923076925,https://goswords.com/sports/mens-basketball/stats/2021-22
Alex Leiba,Penn State Harrisburg,United East,,,,2023-24,2024-25,Pepperdine,30,654,21.8,102,168,0.607,0,5,0.0,53,91,0.582,257,8.566666666666666,64,117,181,6.033333333333333,72,29,31,12,44,0.9666666666666667,0.4,3.9,2.1333333333333333,1.4666666666666666,1.0333333333333334,0.6071428571428571,0.02976190476190476,0.9354838709677419,0.5416666666666666,0.6176696789079024,0.3655045871559633,15.718654434250764,11.070336391437309,1.7737003058103975,0.7339449541284404,2.691131498470948,1.8960244648318043,https://psuharrisburgsports.com/sports/mens-basketball/stats/2023-24
Noah Jordan,West Virginia State,Mountain East,,,,2022-23,2023-24,Portland,24,610,25.416666666666668,106,221,0.48,35,101,0.347,29,56,0.518,276,11.5,41,103,144,6.0,65,25,49,18,20,1.0416666666666667,0.75,4.291666666666667,1.7083333333333333,0.8333333333333334,2.0416666666666665,0.5588235294117647,0.45701357466063347,0.5102040816326531,0.25339366515837103,0.5617977528089888,0.4830163934426229,18.098360655737704,9.442622950819672,1.639344262295082,1.180327868852459,1.3114754098360655,3.2131147540983607,https://wvsuyellowjackets.com/sports/mens-basketball/stats/2022-23
Elliyas Delaire,Lewis & Clark,Northwest,,,,2021-22,2022-23,San Diego,9,71,7.888888888888889,4,13,0.308,1,4,0.25,4,7,0.571,13,1.4444444444444444,1,8,9,1.0,6,3,1,3,1,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.34615384615384615,0.3076923076923077,3.0,0.5384615384615384,0.40422885572139305,0.2405633802816901,7.323943661971831,5.070422535211268,1.6901408450704225,1.6901408450704225,0.5633802816901409,0.5633802816901409,https://lcpioneers.com/sports/mens-basketball/stats/2021-22
PJ Hayes,Black Hills State,RMAC,,,,2022-23,2023-24,San Diego,32,834,26.0625,123,243,0.506,81,180,0.45,22,28,0.786,349,10.90625,14,140,154,4.8125,58,41,31,15,11,1.28125,0.46875,4.375,0.4375,0.34375,0.96875,0.6728395061728395,0.7407407407407407,1.3225806451612903,0.11522633744855967,0.6834560551464829,0.3433093525179856,16.73860911270983,7.386091127098322,1.9664268585131894,0.7194244604316546,0.5275779376498801,1.486810551558753,https://bhsuathletics.com/sports/mens-basketball/stats/2022-23
Kody Clouet,Southeastern Oklahoma State,GAC,,,,2023-24,2024-25,San Diego,32,1136,35.5,183,364,0.503,84,196,0.429,116,144,0.806,566,17.6875,47,119,166,5.1875,63,66,40,48,14,2.0625,1.5,3.71875,1.46875,0.4375,1.25,0.6181318681318682,0.5384615384615384,1.65,0.3956043956043956,0.6622051666042681,0.4114084507042254,19.929577464788732,5.845070422535211,2.323943661971831,1.6901408450704225,0.49295774647887325,1.408450704225352,https://gosoutheastern.com/sports/mens-basketball/stats/2023-24
