player_name,d2_school,d2_conference,d1_school,first_d1_season,d2_season,source_url,reason
Guzmán Vasilić,Southeastern Oklahoma State,GAC,Cal Poly,2024-25,2023-24,,Redshirt/did not play; no D2 stat row to scrape
