first_wcc_season,destination_school,destination_school_slug,player_name,player_key,class,position,height,weight,sports_reference_player_url,roster_cache_path,previous_team_roster_status,profile_cache_status,profile_prior_season,profile_prior_school,profile_prior_conf,profile_prior_level_guess,profile_transfer_candidate,candidate_action,audit_status
2021-22,San Francisco,san-francisco,Ndewedo Newbury,ndewedo newbury,FR,F,6-7,238,https://www.sports-reference.com/cbb/players/ndewedo-newbury-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2022.html,no_previous_team_cache,cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,San Francisco,san-francisco,Patrick Tape,patrick tape,SR,F,6-9,233,https://www.sports-reference.com/cbb/players/patrick-tape-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,San Francisco,san-francisco,Volodymyr Markovetskyy,volodymyr markovetskyy,JR,C,7-1,270,https://www.sports-reference.com/cbb/players/volodymyr-markovetskyy-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2022.html,no_previous_team_cache,cached,2020-21,Washington State,Pac-12,D1,FALSE,,needs_prior_roster_cache
2021-22,San Francisco,san-francisco,Yauhen Massalski,yauhen massalski,SR,F,6-10,245,https://www.sports-reference.com/cbb/players/yauhen-massalski-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,San Francisco,san-francisco,Zane Meeks,zane meeks,JR,F,6-9,215,https://www.sports-reference.com/cbb/players/zane-meeks-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2022.html,no_previous_team_cache,cached,2020-21,Nevada,MWC,D1,FALSE,,needs_prior_roster_cache
2022-23,San Francisco,san-francisco,Bryce Whitaker,bryce whitaker,JR,G,6-0,170,https://www.sports-reference.com/cbb/players/bryce-whitaker-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2023.html,returning_same_roster,cached,2021-22,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2022-23,San Francisco,san-francisco,Isaiah Hawthorne,isaiah hawthorne,JR,F,6-8,205,https://www.sports-reference.com/cbb/players/isaiah-hawthorne-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2023.html,returning_same_roster,cached,2021-22,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2022-23,San Francisco,san-francisco,Jake Cioe,jake cioe,SO,G,6-0,175,https://www.sports-reference.com/cbb/players/jake-cioe-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2023.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2022-23,San Francisco,san-francisco,Josh Kunen,josh kunen,SR,F,6-8,210,https://www.sports-reference.com/cbb/players/josh-kunen-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2023.html,returning_same_roster,cached,2021-22,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2022-23,San Francisco,san-francisco,Julian Rishwain,julian rishwain,SR,G,6-5,190,https://www.sports-reference.com/cbb/players/julian-rishwain-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2023.html,returning_same_roster,cached,2021-22,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2022-23,San Francisco,san-francisco,Justin Bieker,justin bieker,JR,G,6-5,175,https://www.sports-reference.com/cbb/players/justin-bieker-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2023.html,returning_same_roster,cached,2021-22,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2022-23,San Francisco,san-francisco,Khalil Shabazz,khalil shabazz,SR,G,6-1,170,https://www.sports-reference.com/cbb/players/khalil-shabazz-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2023.html,returning_same_roster,cached,2021-22,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2022-23,San Francisco,san-francisco,Marcus Williams,marcus williams,JR,G,6-2,180,https://www.sports-reference.com/cbb/players/marcus-williams-24.html,data/cache/sports_reference_wcc_schools/san-francisco_2023.html,not_on_previous_roster,cached,2021-22,Texas A&M,SEC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2022-23,San Francisco,san-francisco,Ndewedo Newbury,ndewedo newbury,SO,F,6-7,238,https://www.sports-reference.com/cbb/players/ndewedo-newbury-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2023.html,returning_same_roster,cached,2021-22,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2022-23,San Francisco,san-francisco,Saba Gigiberia,saba gigiberia,JR,F,7-1,250,https://www.sports-reference.com/cbb/players/saba-gigiberia-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2023.html,not_on_previous_roster,cached,2021-22,Georgia Tech,ACC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2022-23,San Francisco,san-francisco,Toni Rocak,toni rocak,SR,F,6-8,220,https://www.sports-reference.com/cbb/players/toni-rocak-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2023.html,not_on_previous_roster,cached,2021-22,UC San Diego,Big West,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2022-23,San Francisco,san-francisco,Tyrell Roberts,tyrell roberts,SR,G,5-11,170,https://www.sports-reference.com/cbb/players/tyrell-roberts-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2023.html,not_on_previous_roster,cached,2021-22,Washington State,Pac-12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2022-23,San Francisco,san-francisco,Volodymyr Markovetskyy,volodymyr markovetskyy,SR,C,7-1,270,https://www.sports-reference.com/cbb/players/volodymyr-markovetskyy-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2023.html,returning_same_roster,cached,2021-22,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2022-23,San Francisco,san-francisco,Zane Meeks,zane meeks,SR,F,6-9,215,https://www.sports-reference.com/cbb/players/zane-meeks-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2023.html,returning_same_roster,cached,2021-22,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2023-24,San Francisco,san-francisco,Isaiah Hawthorne,isaiah hawthorne,SR,F,6-8,205,https://www.sports-reference.com/cbb/players/isaiah-hawthorne-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2024.html,returning_same_roster,cached,2022-23,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2023-24,San Francisco,san-francisco,Jake Cioe,jake cioe,JR,G,6-0,175,https://www.sports-reference.com/cbb/players/jake-cioe-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2024.html,returning_same_roster,cached,2022-23,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2023-24,San Francisco,san-francisco,Jonathan Mogbo,jonathan mogbo,JR,F,6-8,225,https://www.sports-reference.com/cbb/players/jonathan-mogbo-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2024.html,not_on_previous_roster,cached,2022-23,Missouri State,MVC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2023-24,San Francisco,san-francisco,Josh Kunen,josh kunen,SR,F,6-8,210,https://www.sports-reference.com/cbb/players/josh-kunen-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2024.html,returning_same_roster,cached,2022-23,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2023-24,San Francisco,san-francisco,Junjie Wang,junjie wang,FR,F,6-9,240,https://www.sports-reference.com/cbb/players/junjie-wang-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2024.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2023-24,San Francisco,san-francisco,Justin Bieker,justin bieker,SR,G,6-5,175,https://www.sports-reference.com/cbb/players/justin-bieker-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2024.html,returning_same_roster,cached,2022-23,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2023-24,San Francisco,san-francisco,Malik Thomas,malik thomas,JR,G,6-4,190,https://www.sports-reference.com/cbb/players/malik-thomas-2.html,data/cache/sports_reference_wcc_schools/san-francisco_2024.html,not_on_previous_roster,cached,2022-23,Southern California,Pac-12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2023-24,San Francisco,san-francisco,Marcus Williams,marcus williams,SR,G,6-2,180,https://www.sports-reference.com/cbb/players/marcus-williams-24.html,data/cache/sports_reference_wcc_schools/san-francisco_2024.html,returning_same_roster,cached,2022-23,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2023-24,San Francisco,san-francisco,Mike Sharavjamts,mike sharavjamts,SO,F,6-8,180,https://www.sports-reference.com/cbb/players/mike-sharavjamts-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2024.html,not_on_previous_roster,cached,2022-23,Dayton,A-10,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2023-24,San Francisco,san-francisco,Ndewedo Newbury,ndewedo newbury,JR,F,6-7,238,https://www.sports-reference.com/cbb/players/ndewedo-newbury-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2024.html,returning_same_roster,cached,2022-23,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2023-24,San Francisco,san-francisco,Robby Beasley,robby beasley,JR,G,6-3,190,https://www.sports-reference.com/cbb/players/robby-beasley-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2024.html,not_on_previous_roster,cached,2022-23,UC Davis,Big West,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2023-24,San Francisco,san-francisco,Ryan Beasley,ryan beasley,FR,G,5-10,172,https://www.sports-reference.com/cbb/players/ryan-beasley-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2024.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2023-24,San Francisco,san-francisco,Stefan Todorovic,stefan todorovic,JR,F,6-8,190,https://www.sports-reference.com/cbb/players/stefan-todorovic-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2024.html,not_on_previous_roster,cached,2022-23,SMU,AAC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2023-24,San Francisco,san-francisco,Volodymyr Markovetskyy,volodymyr markovetskyy,SR,C,7-1,270,https://www.sports-reference.com/cbb/players/volodymyr-markovetskyy-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2024.html,returning_same_roster,cached,2022-23,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2024-25,San Francisco,san-francisco,Carlton Linguard,carlton linguard,SR,F,6-11,215,https://www.sports-reference.com/cbb/players/carlton-linguardjr-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2025.html,not_on_previous_roster,cached,2023-24,UTSA,AAC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2024-25,San Francisco,san-francisco,Drew Ardouin,drew ardouin,JR,G,6-4,181,https://www.sports-reference.com/cbb/players/drew-ardouin-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2025.html,not_on_previous_roster,cached,2023-24,Did not play - juco,,JUCO,TRUE,find_source_stats_or_review,possible_transfer
2024-25,San Francisco,san-francisco,James O'Donnell,james o donnell,FR,F,6-9,230,https://www.sports-reference.com/cbb/players/james-odonnell-2.html,data/cache/sports_reference_wcc_schools/san-francisco_2025.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2024-25,San Francisco,san-francisco,Jason Rivera-Torres,jason rivera torres,SO,G,6-7,180,https://www.sports-reference.com/cbb/players/jason-rivera-torres-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2025.html,not_on_previous_roster,cached,2023-24,Vanderbilt,SEC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2024-25,San Francisco,san-francisco,Junjie Wang,junjie wang,SO,F,6-9,240,https://www.sports-reference.com/cbb/players/junjie-wang-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2025.html,returning_same_roster,cached,2023-24,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2024-25,San Francisco,san-francisco,Karl Markus Poom,karl markus poom,FR,F,6-8,210,https://www.sports-reference.com/cbb/players/karl-markus-poom-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2025.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2024-25,San Francisco,san-francisco,Malik Thomas,malik thomas,SR,G,6-4,190,https://www.sports-reference.com/cbb/players/malik-thomas-2.html,data/cache/sports_reference_wcc_schools/san-francisco_2025.html,returning_same_roster,cached,2023-24,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2024-25,San Francisco,san-francisco,Marcus Williams,marcus williams,SR,G,6-2,180,https://www.sports-reference.com/cbb/players/marcus-williams-24.html,data/cache/sports_reference_wcc_schools/san-francisco_2025.html,returning_same_roster,cached,2023-24,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2024-25,San Francisco,san-francisco,Ndewedo Newbury,ndewedo newbury,SR,F,6-7,238,https://www.sports-reference.com/cbb/players/ndewedo-newbury-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2025.html,returning_same_roster,cached,2023-24,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2024-25,San Francisco,san-francisco,Robby Beasley,robby beasley,SR,G,6-3,190,https://www.sports-reference.com/cbb/players/robby-beasley-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2025.html,returning_same_roster,cached,2023-24,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2024-25,San Francisco,san-francisco,Ryan Beasley,ryan beasley,SO,G,5-10,172,https://www.sports-reference.com/cbb/players/ryan-beasley-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2025.html,returning_same_roster,cached,2023-24,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2024-25,San Francisco,san-francisco,Saba Gigiberia,saba gigiberia,SR,F,7-1,250,https://www.sports-reference.com/cbb/players/saba-gigiberia-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2025.html,not_on_previous_roster,cached,2023-24,Did not play - injury,,NO_STATS,TRUE,find_source_stats_or_review,possible_transfer
2024-25,San Francisco,san-francisco,Tyrone Riley,tyrone riley,FR,G,6-6,180,https://www.sports-reference.com/cbb/players/tyrone-riley-iv-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2025.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2024-25,San Francisco,san-francisco,Veniamin Abosi,veniamin abosi,FR,F,6-6,225,https://www.sports-reference.com/cbb/players/veniamin-abosi-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2025.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,San Francisco,san-francisco,Aidan Braccia,aidan braccia,JR,G,6-2,165,https://www.sports-reference.com/cbb/players/aidan-braccia-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2026.html,not_on_previous_roster,cached,2024-25,Belmont,MVC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2025-26,San Francisco,san-francisco,David Fuchs,david fuchs,JR,F,6-9,225,https://www.sports-reference.com/cbb/players/david-fuchs-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2026.html,not_on_previous_roster,cached,2024-25,Rhode Island,A-10,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2025-26,San Francisco,san-francisco,Guillermo Diaz Graham,guillermo diaz graham,SR,F,7-0,205,https://www.sports-reference.com/cbb/players/guillermo-diaz-graham-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2026.html,not_on_previous_roster,cached,2024-25,Pittsburgh,ACC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2025-26,San Francisco,san-francisco,Isa Silva,isa silva,SR,G,6-4,190,https://www.sports-reference.com/cbb/players/isa-silva-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2026.html,not_on_previous_roster,cached,2023-24,Long Beach State,Big West,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2025-26,San Francisco,san-francisco,Junjie Wang,junjie wang,JR,F,6-9,240,https://www.sports-reference.com/cbb/players/junjie-wang-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2026.html,returning_same_roster,cached,2024-25,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2025-26,San Francisco,san-francisco,Legend Smiley,legend smiley,FR,G,6-5,190,https://www.sports-reference.com/cbb/players/legend-smiley-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,San Francisco,san-francisco,Mookie Cook,mookie cook,JR,F,6-7,200,https://www.sports-reference.com/cbb/players/mookie-cook-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2026.html,not_on_previous_roster,cached,2024-25,Oregon,Big Ten,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2025-26,San Francisco,san-francisco,Ndewedo Newbury,ndewedo newbury,SR,F,6-7,238,https://www.sports-reference.com/cbb/players/ndewedo-newbury-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2026.html,returning_same_roster,cached,2024-25,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2025-26,San Francisco,san-francisco,Ryan Beasley,ryan beasley,JR,G,5-10,172,https://www.sports-reference.com/cbb/players/ryan-beasley-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2026.html,returning_same_roster,cached,2024-25,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2025-26,San Francisco,san-francisco,Saba Gigiberia,saba gigiberia,SR,F,7-1,250,https://www.sports-reference.com/cbb/players/saba-gigiberia-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2026.html,returning_same_roster,cached,2024-25,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2025-26,San Francisco,san-francisco,Sean Blakely,sean blakely,FR,G,6-4,190,https://www.sports-reference.com/cbb/players/sean-blakely-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,San Francisco,san-francisco,Tyrone Riley,tyrone riley,SO,G,6-6,180,https://www.sports-reference.com/cbb/players/tyrone-riley-iv-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2026.html,returning_same_roster,cached,2024-25,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2025-26,San Francisco,san-francisco,Veniamin Abosi,veniamin abosi,SO,F,6-6,225,https://www.sports-reference.com/cbb/players/veniamin-abosi-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2026.html,returning_same_roster,cached,2024-25,San Francisco,WCC,D1,FALSE,,returning_or_freshman
2025-26,San Francisco,san-francisco,Vukasin Masic,vukasin masic,SR,G,6-5,195,https://www.sports-reference.com/cbb/players/vukasin-masic-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2026.html,not_on_previous_roster,cached,2024-25,Portland,WCC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2025-26,San Francisco,san-francisco,Weilun Zhao,weilun zhao,FR,G,6-0,175,https://www.sports-reference.com/cbb/players/weilun-zhao-1.html,data/cache/sports_reference_wcc_schools/san-francisco_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2021-22,Santa Clara,santa-clara,Camaron Tongue,camaron tongue,FR,F,6-7,220,https://www.sports-reference.com/cbb/players/camaron-tongue-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2022.html,no_previous_team_cache,cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Santa Clara,santa-clara,Carlos Stewart,carlos stewart,FR,G,6-1,185,https://www.sports-reference.com/cbb/players/carlos-stewart-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2022.html,no_previous_team_cache,cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Santa Clara,santa-clara,Eli Barry,eli barry,JR,G,6-1,165,https://www.sports-reference.com/cbb/players/eli-barry-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Santa Clara,santa-clara,Giordan Williams,giordan williams,JR,G,6-3,165,https://www.sports-reference.com/cbb/players/giordan-williams-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Santa Clara,santa-clara,Jacob Holt,jacob holt,FR,F,6-9,215,https://www.sports-reference.com/cbb/players/jacob-holt-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2022.html,no_previous_team_cache,cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Santa Clara,santa-clara,Jaden Bediako,jaden bediako,JR,C,6-10,240,https://www.sports-reference.com/cbb/players/jaden-bediako-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2022.html,no_previous_team_cache,cached,2020-21,Santa Clara,WCC,D1,FALSE,,needs_prior_roster_cache
2021-22,Santa Clara,santa-clara,Jalen Williams,jalen williams,JR,G,6-6,190,https://www.sports-reference.com/cbb/players/jalen-williams-13.html,data/cache/sports_reference_wcc_schools/santa-clara_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Santa Clara,santa-clara,Josip Vrankic,josip vrankic,SR,F,6-9,215,https://www.sports-reference.com/cbb/players/josip-vrankic-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Santa Clara,santa-clara,Keshawn Justice,keshawn justice,SR,F,6-7,220,https://www.sports-reference.com/cbb/players/keshawn-justice-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2022.html,no_previous_team_cache,cached,2020-21,Santa Clara,WCC,D1,FALSE,,needs_prior_roster_cache
2021-22,Santa Clara,santa-clara,Max Dorward,max dorward,SR,G,6-5,170,https://www.sports-reference.com/cbb/players/max-dorward-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Santa Clara,santa-clara,Miguel Tomley,miguel tomley,SO,G,6-3,185,https://www.sports-reference.com/cbb/players/miguel-tomley-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Santa Clara,santa-clara,Parker Braun,parker braun,JR,F,6-8,217,https://www.sports-reference.com/cbb/players/parker-braun-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2022.html,no_previous_team_cache,cached,2020-21,Missouri,SEC,D1,FALSE,,needs_prior_roster_cache
2021-22,Santa Clara,santa-clara,PJ Pipes,pj pipes,SR,G,6-2,190,https://www.sports-reference.com/cbb/players/pj-pipes-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2022-23,Santa Clara,santa-clara,Brandin Podziemski,brandin podziemski,SO,G,6-5,200,https://www.sports-reference.com/cbb/players/brandin-podziemski-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2023.html,not_on_previous_roster,cached,2021-22,Illinois,Big Ten,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2022-23,Santa Clara,santa-clara,Brenton Knapper,brenton knapper,FR,G,6-0,160,https://www.sports-reference.com/cbb/players/brenton-knapper-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2023.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2022-23,Santa Clara,santa-clara,Camaron Tongue,camaron tongue,SO,F,6-7,220,https://www.sports-reference.com/cbb/players/camaron-tongue-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2023.html,returning_same_roster,cached,2021-22,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2022-23,Santa Clara,santa-clara,Carlos Marshall,carlos marshall,SR,G,6-6,210,https://www.sports-reference.com/cbb/players/carlos-marshalljr-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2023.html,not_on_previous_roster,cached,2021-22,Tennessee State,OVC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2022-23,Santa Clara,santa-clara,Carlos Stewart,carlos stewart,SO,G,6-1,185,https://www.sports-reference.com/cbb/players/carlos-stewart-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2023.html,returning_same_roster,cached,2021-22,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2022-23,Santa Clara,santa-clara,Christoph Tilly,christoph tilly,FR,C,7-0,225,https://www.sports-reference.com/cbb/players/christoph-tilly-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2023.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2022-23,Santa Clara,santa-clara,Jacob Holt,jacob holt,SO,F,6-9,215,https://www.sports-reference.com/cbb/players/jacob-holt-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2023.html,returning_same_roster,cached,2021-22,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2022-23,Santa Clara,santa-clara,Jaden Bediako,jaden bediako,SR,C,6-10,240,https://www.sports-reference.com/cbb/players/jaden-bediako-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2023.html,returning_same_roster,cached,2021-22,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2022-23,Santa Clara,santa-clara,Keshawn Justice,keshawn justice,SR,F,6-7,220,https://www.sports-reference.com/cbb/players/keshawn-justice-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2023.html,returning_same_roster,cached,2021-22,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2022-23,Santa Clara,santa-clara,Kosy Akametu,kosy akametu,FR,G,6-5,210,https://www.sports-reference.com/cbb/players/kosy-akametu-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2023.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2022-23,Santa Clara,santa-clara,Malachi Douyon,malachi douyon,FR,G,6-3,180,https://www.sports-reference.com/cbb/players/malachi-douyon-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2023.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2022-23,Santa Clara,santa-clara,Parker Braun,parker braun,SR,F,6-8,217,https://www.sports-reference.com/cbb/players/parker-braun-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2023.html,returning_same_roster,cached,2021-22,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2023-24,Santa Clara,santa-clara,Adama Bal,adama bal,JR,G,6-6,190,https://www.sports-reference.com/cbb/players/adama-bal-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2024.html,not_on_previous_roster,cached,2022-23,Arizona,Pac-12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2023-24,Santa Clara,santa-clara,Brendan Yarusso,brendan yarusso,SO,G,6-1,160,https://www.sports-reference.com/cbb/players/brendan-yarusso-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2024.html,not_on_previous_roster,cached,2022-23,Did not play - dnp,,NO_STATS,TRUE,find_source_stats_or_review,possible_transfer
2023-24,Santa Clara,santa-clara,Brenton Knapper,brenton knapper,SO,G,6-0,160,https://www.sports-reference.com/cbb/players/brenton-knapper-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2024.html,returning_same_roster,cached,2022-23,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
2023-24,Santa Clara,santa-clara,Bukky Oboye,bukky oboye,FR,C,7-1,200,https://www.sports-reference.com/cbb/players/bukky-oboye-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2024.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2023-24,Santa Clara,santa-clara,Camaron Tongue,camaron tongue,JR,F,6-7,220,https://www.sports-reference.com/cbb/players/camaron-tongue-1.html,data/cache/sports_reference_wcc_schools/santa-clara_2024.html,returning_same_roster,cached,2022-23,Santa Clara,WCC,D1,FALSE,,returning_or_freshman
