target_conference,first_target_season,destination_school,destination_school_slug,player_name,player_key,class,position,height,weight,sports_reference_player_url,roster_cache_path,previous_team_roster_status,profile_cache_status,profile_prior_season,profile_prior_school,profile_prior_conf,profile_prior_level_guess,profile_transfer_candidate,candidate_action,audit_status
Mountain West,2023-24,Fresno State,fresno-state,Isaiah Pope,isaiah pope,SR,G,6-5,200,https://www.sports-reference.com/cbb/players/isaiah-pope-1.html,data/cache/sports_reference_mwc_schools/fresno-state_2024.html,not_on_previous_roster,cached,2022-23,Utah Tech,WAC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2023-24,Fresno State,fresno-state,Jalen Weaver,jalen weaver,JR,G,6-4,200,https://www.sports-reference.com/cbb/players/jalen-weaver-1.html,data/cache/sports_reference_mwc_schools/fresno-state_2024.html,not_on_previous_roster,cached,2022-23,Did not play - juco,,JUCO,TRUE,add_transfer_row_and_find_juco_source_stats,possible_transfer
Mountain West,2023-24,Fresno State,fresno-state,Jeff Sims,jeff sims,SO,G,6-1,165,https://www.sports-reference.com/cbb/players/jeff-sims-1.html,data/cache/sports_reference_mwc_schools/fresno-state_2024.html,not_on_previous_roster,cached,2022-23,Did not play - redshirt,,NO_STATS,TRUE,do_not_use_without_earlier_playable_season,possible_transfer
Mountain West,2023-24,Fresno State,fresno-state,Pierre Geneste,pierre geneste,SO,F,6-11,215,https://www.sports-reference.com/cbb/players/pierre-geneste-jr-1.html,data/cache/sports_reference_mwc_schools/fresno-state_2024.html,not_on_previous_roster,cached,2022-23,Louisiana Tech,CUSA,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2023-24,Fresno State,fresno-state,Xavier DuSell,xavier dusell,JR,G,6-4,190,https://www.sports-reference.com/cbb/players/xavier-dusell-1.html,data/cache/sports_reference_mwc_schools/fresno-state_2024.html,not_on_previous_roster,cached,2022-23,Wyoming,MWC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,Fresno State,fresno-state,Alex Crawford,alex crawford,JR,F,6-7,187,https://www.sports-reference.com/cbb/players/alex-crawford-1.html,data/cache/sports_reference_mwc_schools/fresno-state_2025.html,not_on_previous_roster,cached,2023-24,Did not play - juco,,JUCO,TRUE,add_transfer_row_and_find_juco_source_stats,possible_transfer
Mountain West,2024-25,Fresno State,fresno-state,Amar Augillard,amar augillard,JR,G,6-4,210,https://www.sports-reference.com/cbb/players/amar-augillard-1.html,data/cache/sports_reference_mwc_schools/fresno-state_2025.html,not_on_previous_roster,cached,2023-24,Did not play - juco,,JUCO,TRUE,add_transfer_row_and_find_juco_source_stats,possible_transfer
Mountain West,2024-25,Fresno State,fresno-state,David Douglas,david douglas,SO,G,6-5,195,https://www.sports-reference.com/cbb/players/david-douglas-jr-1.html,data/cache/sports_reference_mwc_schools/fresno-state_2025.html,not_on_previous_roster,cached,2023-24,Green Bay,Horizon,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,Fresno State,fresno-state,Jasir Tremble,jasir tremble,JR,G,5-10,155,https://www.sports-reference.com/cbb/players/jasir-tremble-1.html,data/cache/sports_reference_mwc_schools/fresno-state_2025.html,not_on_previous_roster,cached,2023-24,Did not play - juco,,JUCO,TRUE,add_transfer_row_and_find_juco_source_stats,possible_transfer
Mountain West,2024-25,Fresno State,fresno-state,Mor Seck,mor seck,JR,C,7-1,230,https://www.sports-reference.com/cbb/players/mor-seck-1.html,data/cache/sports_reference_mwc_schools/fresno-state_2025.html,not_on_previous_roster,cached,2023-24,Hawaii,Big West,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,Fresno State,fresno-state,Mykell Robinson,mykell robinson,JR,G,6-7,205,https://www.sports-reference.com/cbb/players/mykell-robinson-1.html,data/cache/sports_reference_mwc_schools/fresno-state_2025.html,not_on_previous_roster,cached,2023-24,Did not play - dnp,,NO_STATS,TRUE,do_not_use_without_earlier_playable_season,possible_transfer
Mountain West,2024-25,Fresno State,fresno-state,Zaon Collins,zaon collins,SO,G,6-1,170,https://www.sports-reference.com/cbb/players/zaon-collins-1.html,data/cache/sports_reference_mwc_schools/fresno-state_2025.html,not_on_previous_roster,cached,2023-24,Did not play - juco,,JUCO,TRUE,add_transfer_row_and_find_juco_source_stats,possible_transfer
Mountain West,2025-26,Fresno State,fresno-state,Cameron Faas,cameron faas,SR,G,6-6,215,https://www.sports-reference.com/cbb/players/cameron-faas-1.html,data/cache/sports_reference_mwc_schools/fresno-state_2026.html,not_on_previous_roster,cached,2024-25,Kansas City,Summit,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,Fresno State,fresno-state,Jac Mani,jac mani,JR,F,6-9,217,https://www.sports-reference.com/cbb/players/jac-mani-1.html,data/cache/sports_reference_mwc_schools/fresno-state_2026.html,not_on_previous_roster,cached,2024-25,UC Davis,Big West,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,Fresno State,fresno-state,Jake Heidbreder,jake heidbreder,SR,G,6-5,180,https://www.sports-reference.com/cbb/players/jake-heidbreder-1.html,data/cache/sports_reference_mwc_schools/fresno-state_2026.html,not_on_previous_roster,cached,2024-25,Clemson,ACC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2022-23,Nevada,nevada,Hunter McIntosh,hunter mcintosh,SR,G,6-2,185,https://www.sports-reference.com/cbb/players/hunter-mcintosh-1.html,data/cache/sports_reference_mwc_schools/nevada_2023.html,not_on_previous_roster,cached,2021-22,Elon,CAA,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2022-23,Nevada,nevada,Jarod Lucas,jarod lucas,SR,G,6-3,195,https://www.sports-reference.com/cbb/players/jarod-lucas-1.html,data/cache/sports_reference_mwc_schools/nevada_2023.html,not_on_previous_roster,cached,2021-22,Oregon State,Pac-12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
