status,player_name,source_school_dataset,source_season_dataset,source_profile_team_same_season,source_match,destination_school_dataset,first_big_west_season_dataset,destination_profile_team_same_season,destination_match,profile_url,profile_cache_path,source_url,outcome_url,notes
ok,Emmanuel Tshimanga,UC Irvine,2021-22,UC Irvine,TRUE,UC San Diego,2022-23,UC San Diego,TRUE,https://www.sports-reference.com/cbb/players/emmanuel-tshimanga-1.html,data/cache/sports_reference_d1_profile_audit/emmanuel-tshimanga-1.html,https://www.sports-reference.com/cbb/schools/california-irvine/men/2022.html,https://www.sports-reference.com/cbb/schools/california-san-diego/men/2023.html,
ok,Kieves Turner,San Diego,2023-24,San Diego,TRUE,UC Santa Barbara,2024-25,UCSB,TRUE,https://www.sports-reference.com/cbb/players/deuce-turner-1.html,data/cache/sports_reference_d1_profile_audit/deuce-turner-1.html,https://www.sports-reference.com/cbb/schools/san-diego/men/2024.html,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2025.html,
ok,Max Murrell,Stanford,2023-24,Stanford,TRUE,UC Santa Barbara,2024-25,UCSB,TRUE,https://www.sports-reference.com/cbb/players/max-murrell-1.html,data/cache/sports_reference_d1_profile_audit/max-murrell-1.html,https://www.sports-reference.com/cbb/schools/stanford/men/2024.html,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2025.html,
ok,Ethan Igbanugo,North Dakota,2021-22,North Dakota,TRUE,Cal State Northridge,2022-23,Cal St Northridge,TRUE,https://www.sports-reference.com/cbb/players/ethan-igbanugo-1.html,data/cache/sports_reference_d1_profile_audit/ethan-igbanugo-1.html,https://www.sports-reference.com/cbb/schools/north-dakota/men/2022.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2023.html,
ok,Shaquil Bender,Manhattan,2024-25,Manhattan,TRUE,Long Beach State,2025-26,Long Beach State,TRUE,https://www.sports-reference.com/cbb/players/shaquil-bender-1.html,data/cache/sports_reference_d1_profile_audit/shaquil-bender-1.html,https://www.sports-reference.com/cbb/schools/manhattan/men/2025.html,https://www.sports-reference.com/cbb/schools/long-beach-state/men/2026.html,
ok,Bailey Nunn,Sacramento State,2024-25,Sacramento St.,TRUE,Cal State Fullerton,2025-26,Cal St Fullerton,TRUE,https://www.sports-reference.com/cbb/players/bailey-nunn-1.html,data/cache/sports_reference_d1_profile_audit/bailey-nunn-1.html,https://www.sports-reference.com/cbb/schools/sacramento-state/men/2025.html,https://www.sports-reference.com/cbb/schools/cal-state-fullerton/men/2026.html,
ok,Garrison Wade,Dartmouth,2021-22,Dartmouth,TRUE,Cal State Fullerton,2022-23,Cal St Fullerton,TRUE,https://www.sports-reference.com/cbb/players/garrison-wade-1.html,data/cache/sports_reference_d1_profile_audit/garrison-wade-1.html,https://www.sports-reference.com/cbb/schools/dartmouth/men/2022.html,https://www.sports-reference.com/cbb/schools/cal-state-fullerton/men/2023.html,
ok,Isaiah Lewis,Little Rock,2024-25,Little Rock,TRUE,Long Beach State,2025-26,Long Beach State,TRUE,https://www.sports-reference.com/cbb/players/isaiah-lewis-4.html,data/cache/sports_reference_d1_profile_audit/isaiah-lewis-4.html,https://www.sports-reference.com/cbb/schools/arkansas-little-rock/men/2025.html,https://www.sports-reference.com/cbb/schools/long-beach-state/men/2026.html,
ok,A.J. George,SMU,2024-25,SMU,TRUE,Cal State Bakersfield,2025-26,Cal St Bakersfield,TRUE,https://www.sports-reference.com/cbb/players/aj-george-1.html,data/cache/sports_reference_roster_diff_profiles/aj-george-1.html,https://www.sports-reference.com/cbb/schools/southern-methodist/men/2025.html,https://www.sports-reference.com/cbb/schools/cal-state-bakersfield/men/2026.html,
ok,Marcus Greene,Houston Christian,2023-24,Houston Christian,TRUE,Hawaii,2024-25,Hawaii,TRUE,https://www.sports-reference.com/cbb/players/marcus-greene-1.html,data/cache/sports_reference_d1_profile_audit/marcus-greene-1.html,https://www.sports-reference.com/cbb/schools/houston-baptist/men/2024.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2025.html,
ok,Ben Griscti,Incarnate Word,2022-23,Incarnate Word,TRUE,UC Riverside,2023-24,UC Riverside,TRUE,https://www.sports-reference.com/cbb/players/benjamin-griscti-1.html,data/cache/sports_reference_d1_profile_audit/benjamin-griscti-1.html,https://www.sports-reference.com/cbb/schools/incarnate-word/men/2023.html,https://gohighlanders.com/sports/mens-basketball/stats/2023-24,
ok,Modestas Kancleris,Creighton,2021-22,Creighton,TRUE,Cal State Bakersfield,2022-23,Cal St Bakersfield,TRUE,https://www.sports-reference.com/cbb/players/modestas-kancleris-1.html,data/cache/sports_reference_d1_profile_audit/modestas-kancleris-1.html,https://www.sports-reference.com/cbb/schools/creighton/men/2022.html,https://www.sports-reference.com/cbb/schools/cal-state-bakersfield/men/2023.html,
ok,Kobe Young,Boise State,2023-24,Boise St.,TRUE,Cal State Fullerton,2024-25,Cal St Fullerton,TRUE,https://www.sports-reference.com/cbb/players/kobe-young-1.html,data/cache/sports_reference_d1_profile_audit/kobe-young-1.html,https://www.sports-reference.com/cbb/schools/boise-state/men/2024.html,https://www.sports-reference.com/cbb/schools/cal-state-fullerton/men/2025.html,
ok,"Pierre Geneste, Jr.",Fresno State,2024-25,Fresno St.,TRUE,Cal State Bakersfield,2025-26,Cal St Bakersfield,TRUE,https://www.sports-reference.com/cbb/players/pierre-geneste-jr-1.html,data/cache/sports_reference_d1_profile_audit/pierre-geneste-jr-1.html,https://www.sports-reference.com/cbb/schools/fresno-state/men/2025.html,https://www.sports-reference.com/cbb/schools/cal-state-bakersfield/men/2026.html,
ok,Nils Cooper,Pepperdine,2023-24,Pepperdine,TRUE,UC Davis,2024-25,UC Davis,TRUE,https://www.sports-reference.com/cbb/players/nils-cooper-2.html,data/cache/sports_reference_d1_profile_audit/nils-cooper-2.html,https://www.sports-reference.com/cbb/schools/pepperdine/men/2024.html,https://www.sports-reference.com/cbb/schools/california-davis/men/2025.html,
ok,Julien Franklin,Oregon State,2020-21,Oregon St.,TRUE,Cal Poly,2021-22,Cal Poly,TRUE,https://www.sports-reference.com/cbb/players/julien-franklin-1.html,data/cache/sports_reference_d1_profile_audit/julien-franklin-1.html,https://www.sports-reference.com/cbb/schools/oregon-state/men/2021.html,https://www.sports-reference.com/cbb/schools/cal-poly/men/2022.html,
ok,Cameron Wilbon,Sacramento State,2022-23,Sacramento St.,TRUE,Cal State Bakersfield,2023-24,Cal St Bakersfield,TRUE,https://www.sports-reference.com/cbb/players/cameron-wilbon-1.html,data/cache/sports_reference_d1_profile_audit/cameron-wilbon-1.html,https://www.sports-reference.com/cbb/schools/sacramento-state/men/2023.html,https://www.sports-reference.com/cbb/schools/cal-state-bakersfield/men/2024.html,
ok,Cole Farrell,Portland State,2024-25,Portland St.,TRUE,Long Beach State,2025-26,Long Beach State,TRUE,https://www.sports-reference.com/cbb/players/cole-farrell-1.html,data/cache/sports_reference_d1_profile_audit/cole-farrell-1.html,https://www.sports-reference.com/cbb/schools/portland-state/men/2025.html,https://www.sports-reference.com/cbb/schools/long-beach-state/men/2026.html,
ok,Yacine Toumi,Seton Hall,2024-25,Seton Hall,TRUE,Hawaii,2025-26,Hawaii,TRUE,https://www.sports-reference.com/cbb/players/yacine-toumi-1.html,data/cache/sports_reference_d1_profile_audit/yacine-toumi-1.html,https://www.sports-reference.com/cbb/schools/seton-hall/men/2025.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2026.html,
ok,Rikus Schulte,Davidson,2023-24,Davidson,TRUE,UC Riverside,2024-25,UC Riverside,TRUE,https://www.sports-reference.com/cbb/players/rikus-schulte-1.html,data/cache/sports_reference_d1_profile_audit/rikus-schulte-1.html,https://www.sports-reference.com/cbb/schools/davidson/men/2024.html,https://www.sports-reference.com/cbb/schools/california-riverside/men/2025.html,
ok,"Carl Daughtery, Jr.",Central Arkansas,2023-24,Central Ark.,TRUE,UC Davis,2024-25,UC Davis,TRUE,https://www.sports-reference.com/cbb/players/carl-daugherty-1.html,data/cache/sports_reference_roster_diff_profiles/carl-daugherty-1.html,https://www.sports-reference.com/cbb/schools/central-arkansas/men/2024.html,https://ucdavisaggies.com/sports/mens-basketball/stats/2024-25,
ok,Fidelis Okereke,Cal State Northridge,2022-23,Cal St Northridge,TRUE,Cal State Bakersfield,2023-24,Cal St Bakersfield,TRUE,https://www.sports-reference.com/cbb/players/fidelis-okereke-1.html,data/cache/sports_reference_d1_profile_audit/fidelis-okereke-1.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2023.html,https://www.sports-reference.com/cbb/schools/cal-state-bakersfield/men/2024.html,
ok,Christian Gray,Fresno State,2020-21,Fresno St.,TRUE,Cal State Northridge,2021-22,Cal St Northridge,TRUE,https://www.sports-reference.com/cbb/players/christian-gray-2.html,data/cache/sports_reference_d1_profile_audit/christian-gray-2.html,https://www.sports-reference.com/cbb/schools/fresno-state/men/2021.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2022.html,
ok,Ryan Rapp,Washington State,2021-22,Washington St.,TRUE,Hawaii,2022-23,Hawaii,TRUE,https://www.sports-reference.com/cbb/players/ryan-rapp-1.html,data/cache/sports_reference_d1_profile_audit/ryan-rapp-1.html,https://www.sports-reference.com/cbb/schools/washington-state/men/2022.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2023.html,
ok,Luka Tarlać,Utah,2023-24,Utah,TRUE,Cal Poly,2024-25,Cal Poly,TRUE,https://www.sports-reference.com/cbb/players/luka-tarlac-1.html,data/cache/sports_reference_d1_profile_audit/luka-tarlac-1.html,https://www.sports-reference.com/cbb/schools/utah/men/2024.html,https://www.sports-reference.com/cbb/schools/cal-poly/men/2025.html,
ok,Nick Fleming,Southern Utah,2021-22,Southern Utah,TRUE,Cal Poly,2022-23,Cal Poly,TRUE,https://www.sports-reference.com/cbb/players/nick-fleming-1.html,data/cache/sports_reference_d1_profile_audit/nick-fleming-1.html,https://www.sports-reference.com/cbb/schools/southern-utah/men/2022.html,https://www.sports-reference.com/cbb/schools/cal-poly/men/2023.html,
ok,"Shay Johnson, Jr.",San Diego State,2024-25,San Diego St.,TRUE,Long Beach State,2025-26,Long Beach State,TRUE,https://www.sports-reference.com/cbb/players/demarshay-johnsonjr-1.html,data/cache/sports_reference_roster_diff_profiles/demarshay-johnsonjr-1.html,https://www.sports-reference.com/cbb/schools/san-diego-state/men/2025.html,https://longbeachstate.com/sports/mens-basketball/stats/2025-26,
ok,Jasman Sangha,Texas A&M–Corpus Christi,2022-23,TAMUCC,TRUE,Cal State Northridge,2023-24,Cal St Northridge,TRUE,https://www.sports-reference.com/cbb/players/jasman-sangha-1.html,data/cache/sports_reference_d1_profile_audit/jasman-sangha-1.html,https://www.sports-reference.com/cbb/schools/texas-am-corpus-christi/men/2023.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2024.html,
ok,"John Square, Jr.",Fairleigh Dickinson,2021-22,FDU,TRUE,Cal State Fullerton,2022-23,Cal St Fullerton,TRUE,https://www.sports-reference.com/cbb/players/john-squarejr-1.html,data/cache/sports_reference_roster_diff_profiles/john-squarejr-1.html,https://www.sports-reference.com/cbb/schools/fairleigh-dickinson/men/2022.html,https://fullertontitans.com/sports/mens-basketball/stats/2022-23,
ok,Kaleb Brown,Missouri,2023-24,Missouri,TRUE,Cal State Fullerton,2024-25,Cal St Fullerton,TRUE,https://www.sports-reference.com/cbb/players/kaleb-brown-1.html,data/cache/sports_reference_d1_profile_audit/kaleb-brown-1.html,https://www.sports-reference.com/cbb/schools/missouri/men/2024.html,https://www.sports-reference.com/cbb/schools/cal-state-fullerton/men/2025.html,
ok,Isa Silva,Stanford,2022-23,Stanford,TRUE,Long Beach State,2023-24,Long Beach State,TRUE,https://www.sports-reference.com/cbb/players/isa-silva-1.html,data/cache/sports_reference_d1_profile_audit/isa-silva-1.html,https://www.sports-reference.com/cbb/schools/stanford/men/2023.html,https://longbeachstate.com/sports/mens-basketball/stats/2023-24,
ok,Messiah Thompson,Alabama A&M,2022-23,Alabama A&M,TRUE,Long Beach State,2023-24,Long Beach State,TRUE,https://www.sports-reference.com/cbb/players/messiah-thompson-1.html,data/cache/sports_reference_d1_profile_audit/messiah-thompson-1.html,https://www.sports-reference.com/cbb/schools/alabama-am/men/2023.html,https://www.sports-reference.com/cbb/schools/long-beach-state/men/2024.html,
ok,Cam Denson,Pacific,2023-24,Pacific,TRUE,Long Beach State,2024-25,Long Beach State,TRUE,https://www.sports-reference.com/cbb/players/cam-denson-1.html,data/cache/sports_reference_d1_profile_audit/cam-denson-1.html,https://www.sports-reference.com/cbb/schools/pacific/men/2024.html,https://www.sports-reference.com/cbb/schools/long-beach-state/men/2025.html,
ok,Dearon Tucker,Indiana State,2021-22,Indiana St.,TRUE,Cal State Northridge,2022-23,Cal St Northridge,TRUE,https://www.sports-reference.com/cbb/players/dearon-tucker-1.html,data/cache/sports_reference_d1_profile_audit/dearon-tucker-1.html,https://www.sports-reference.com/cbb/schools/indiana-state/men/2022.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2023.html,
ok,Aleks Szymczyk,Charlotte,2024-25,Charlotte,TRUE,Cal State Northridge,2025-26,Cal St Northridge,TRUE,https://www.sports-reference.com/cbb/players/aleksander-szymczyk-1.html,data/cache/sports_reference_d1_profile_audit/aleksander-szymczyk-1.html,https://www.sports-reference.com/cbb/schools/charlotte/men/2025.html,https://gomatadors.com/sports/mens-basketball/stats/2025-26,
ok,Judson Martindale,Pacific,2023-24,Pacific,TRUE,Cal State Northridge,2024-25,Cal St Northridge,TRUE,https://www.sports-reference.com/cbb/players/judson-martindale-1.html,data/cache/sports_reference_d1_profile_audit/judson-martindale-1.html,https://www.sports-reference.com/cbb/schools/pacific/men/2024.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2025.html,
ok,Paul Bizimana,Eastern Illinois,2022-23,Eastern Ill.,TRUE,Cal Poly,2023-24,Cal Poly,TRUE,https://www.sports-reference.com/cbb/players/paul-bizimana-1.html,data/cache/sports_reference_d1_profile_audit/paul-bizimana-1.html,https://www.sports-reference.com/cbb/schools/eastern-illinois/men/2023.html,https://www.sports-reference.com/cbb/schools/cal-poly/men/2024.html,
ok,Caleb McCarty,South Carolina State,2024-25,South Carolina St.,TRUE,Cal State Bakersfield,2025-26,Cal St Bakersfield,TRUE,https://www.sports-reference.com/cbb/players/caleb-mccarty-1.html,data/cache/sports_reference_d1_profile_audit/caleb-mccarty-1.html,https://www.sports-reference.com/cbb/schools/south-carolina-state/men/2025.html,https://www.sports-reference.com/cbb/schools/cal-state-bakersfield/men/2026.html,
ok,Ben Shtolzberg,Creighton,2022-23,Creighton,TRUE,UC Santa Barbara,2023-24,UCSB,TRUE,https://www.sports-reference.com/cbb/players/ben-shtolzberg-1.html,data/cache/sports_reference_d1_profile_audit/ben-shtolzberg-1.html,https://www.sports-reference.com/cbb/schools/creighton/men/2023.html,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2024.html,
ok,Denzel Hines,Coastal Carolina,2024-25,Coastal Caro.,TRUE,UC Riverside,2025-26,UC Riverside,TRUE,https://www.sports-reference.com/cbb/players/denzel-hines-1.html,data/cache/sports_reference_d1_profile_audit/denzel-hines-1.html,https://www.sports-reference.com/cbb/schools/coastal-carolina/men/2025.html,https://www.sports-reference.com/cbb/schools/california-riverside/men/2026.html,
ok,Jared Barnett,San Diego State,2022-23,San Diego St.,TRUE,Cal State Northridge,2023-24,Cal St Northridge,TRUE,https://www.sports-reference.com/cbb/players/jared-barnett-1.html,data/cache/sports_reference_d1_profile_audit/jared-barnett-1.html,https://www.sports-reference.com/cbb/schools/san-diego-state/men/2023.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2024.html,
ok,Isaac Spears,Montana State,2021-22,Montana St.,TRUE,Cal Poly,2022-23,Cal Poly,TRUE,https://www.sports-reference.com/cbb/players/isaac-spears-1.html,data/cache/sports_reference_d1_profile_audit/isaac-spears-1.html,https://www.sports-reference.com/cbb/schools/montana-state/men/2022.html,https://www.sports-reference.com/cbb/schools/cal-poly/men/2023.html,
ok,Dylan Godfrey,Canisius,2024-25,Canisius,TRUE,UC Riverside,2025-26,UC Riverside,TRUE,https://www.sports-reference.com/cbb/players/dylan-godfrey-1.html,data/cache/sports_reference_d1_profile_audit/dylan-godfrey-1.html,https://www.sports-reference.com/cbb/schools/canisius/men/2025.html,https://www.sports-reference.com/cbb/schools/california-riverside/men/2026.html,
ok,Jerome Palm,Valparaiso,2023-24,Valparaiso,TRUE,Hawaii,2024-25,Hawaii,TRUE,https://www.sports-reference.com/cbb/players/jerome-palm-1.html,data/cache/sports_reference_d1_profile_audit/jerome-palm-1.html,https://www.sports-reference.com/cbb/schools/valparaiso/men/2024.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2025.html,
ok,Jalen Myers,Norfolk State,2024-25,Norfolk St.,TRUE,Hawaii,2025-26,Hawaii,TRUE,https://www.sports-reference.com/cbb/players/jalen-myers-1.html,data/cache/sports_reference_d1_profile_audit/jalen-myers-1.html,https://www.sports-reference.com/cbb/schools/norfolk-state/men/2025.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2026.html,
ok,Festus Ndumanya,Southern,2023-24,Southern U.,TRUE,Cal State Northridge,2024-25,Cal St Northridge,TRUE,https://www.sports-reference.com/cbb/players/festus-ndumanya-1.html,data/cache/sports_reference_d1_profile_audit/festus-ndumanya-1.html,https://www.sports-reference.com/cbb/schools/southern/men/2024.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2025.html,
ok,Derek Sangster,Princeton,2023-24,Princeton,TRUE,UC Davis,2024-25,UC Davis,TRUE,https://www.sports-reference.com/cbb/players/derek-sangster-1.html,data/cache/sports_reference_d1_profile_audit/derek-sangster-1.html,https://www.sports-reference.com/cbb/schools/princeton/men/2024.html,https://www.sports-reference.com/cbb/schools/california-davis/men/2025.html,
ok,Daniel Tobiloba,South Florida,2024-25,South Fla.,TRUE,UC Riverside,2025-26,UC Riverside,TRUE,https://www.sports-reference.com/cbb/players/daniel-tobiloba-1.html,data/cache/sports_reference_d1_profile_audit/daniel-tobiloba-1.html,https://www.sports-reference.com/cbb/schools/south-florida/men/2025.html,https://www.sports-reference.com/cbb/schools/california-riverside/men/2026.html,
ok,Matija Svetozarević,Portland,2021-22,Portland,TRUE,Hawaii,2022-23,Hawaii,TRUE,https://www.sports-reference.com/cbb/players/matija-svetozarevic-1.html,data/cache/sports_reference_d1_profile_audit/matija-svetozarevic-1.html,https://www.sports-reference.com/cbb/schools/portland/men/2022.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2023.html,
